code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,MA_5,MA_20,MA_60,EMA_5,EMA_20,EMA_60
sh600000,2014-08-27,9.45,9.5,9.43,9.45,-0.001057,54628769.0,516864196.0,141020243900.0,176275304870.0,0.0036609999999999998,78.451572,2014-06-30,2014-08-14,3.988751,1.5787950000000002,6.61305,0.807426,9.083383,9.477999999999994,9.644000000000002,9.409999999999997,9.491765943003061,9.547592483531082,9.487293953197543
sh600000,2014-08-26,9.43,9.5,9.41,9.46,0.0021190000000000002,85213616.0,804802442.0,141169471670.0,176461839590.0,0.00571,78.534583,2014-06-30,2014-08-14,3.992972,1.580466,6.6200470000000005,0.808281,9.092994000000001,9.515999999999995,9.657000000000002,9.409999999999997,9.512648914504593,9.557865376534354,9.488558157260917
sh600000,2014-08-25,9.52,9.53,9.42,9.44,-0.010482,90596114.0,856940044.0,140871016130.0,176088770160.0,0.006071,78.36851999999999,2014-06-30,2014-08-14,3.984529,1.577124,6.6060490000000005,0.8065720000000001,9.073767,9.565999999999994,9.673000000000002,9.411333333333328,9.53897337175689,9.568166995116918,9.489526232177738
sh600000,2014-08-22,9.5,9.58,9.47,9.54,0.004211,76885741.0,733185581.0,142363293840.0,177954117300.0,0.005152,79.19868100000001,2014-06-30,2014-08-14,4.026737000000001,1.5938299999999999,6.676027,0.815116,9.169885,9.621999999999995,9.689000000000002,9.413499999999996,9.588460057635336,9.581658257760804,9.49120509071409
sh600000,2014-08-21,9.64,9.65,9.43,9.5,-0.014523,118057183.0,1123688998.0,141766382750.0,177207978440.0,0.007911,78.866574,2014-06-30,2014-08-14,4.009851,1.5871469999999999,6.648032000000001,0.8116979999999999,9.131433,9.649999999999995,9.681500000000002,9.414833333333329,9.612690086453005,9.5860433375251,9.489551022724465
sh600000,2014-08-20,9.71,9.71,9.63,9.64,-0.007209,70135543.0,677452354.0,143855571550.0,179819464440.0,0.0047,80.02883299999999,2014-06-30,2014-08-14,4.068944999999999,1.610536,6.746005,0.8236600000000001,9.266003,9.669999999999995,9.672500000000001,9.417833333333329,9.669035129679509,9.595100530948795,9.489196819381407
sh600000,2014-08-19,9.78,9.78,9.64,9.71,-0.001029,99796164.0,968114276.0,144900165950.0,181125207440.0,0.0066879999999999995,80.60995,2014-06-30,2014-08-14,4.098491,1.622231,6.794989999999999,0.829641,9.333287,9.663999999999994,9.644500000000003,9.41816666666666,9.683552694519262,9.590374271048667,9.484084836360557
sh600000,2014-08-18,9.69,9.81,9.67,9.72,0.004132,96111663.0,933999548.0,145049393720.0,181311742150.0,0.006441,80.692983,2014-06-30,2014-08-14,4.102712,1.623902,6.801989,0.8304950000000001,9.3429,9.649999999999995,9.612000000000002,9.418666666666661,9.670329041778894,9.577782089053791,9.476426678497962
sh600000,2014-08-15,9.63,9.7,9.58,9.68,0.008333,83507836.0,806096135.0,144452482640.0,180565603300.0,0.005596,80.36093100000001,2014-06-30,2014-08-14,4.0858300000000005,1.61722,6.773999000000001,0.8270780000000001,9.304454,9.645999999999994,9.575000000000001,9.418333333333328,9.64549356266834,9.5628117826384,9.46816993709468
sh600000,2014-08-14,9.63,9.68,9.58,9.6,-0.001041,102325664.0,986409896.0,143258660470.0,179073325580.0,0.006856999999999999,79.69681800000001,2014-06-30,2014-08-14,4.052064,1.603855,6.718017999999999,0.820243,9.227561,9.617999999999993,9.542000000000002,9.416999999999996,9.628240344002512,9.550476180810865,9.46098924023545
sh600000,2014-08-13,9.64,9.68,9.53,9.61,-0.003112,97201687.0,932751444.0,143407888240.0,179259860300.0,0.006514,79.77986899999999,2014-03-31,2014-04-30,4.501437999999999,1.8264529999999999,1.497582,0.8876,9.237177,9.609999999999994,9.511500000000002,9.416999999999996,9.642360516003768,9.54526314721201,9.456276999719016
sh600000,2014-08-12,9.69,9.7,9.6,9.64,-0.006186,80856190.0,779243625.0,143855571550.0,179819464440.0,0.005418,80.02891899999999,2014-03-31,2014-04-30,4.515491,1.832155,1.502257,0.8903709999999999,9.266013000000001,9.635999999999994,9.482000000000003,9.415999999999995,9.658540774005653,9.53844874165538,9.451066037555243
sh600000,2014-08-11,9.57,9.73,9.57,9.7,0.016771,99902317.0,966146824.0,144750938180.0,180938672730.0,0.006695,80.527059,2014-03-31,2014-04-30,4.543597,1.843559,1.511608,0.895913,9.323689,9.681999999999993,9.450500000000002,9.413999999999994,9.667811161008478,9.527759135513842,9.444661479933927
sh600000,2014-08-08,9.56,9.6,9.5,9.54,-0.002092,120982762.0,1154961190.0,142363293840.0,177954117300.0,0.008107,79.19881600000001,2014-03-31,2014-04-30,4.468654,1.8131509999999997,1.486675,0.881135,9.169901,9.725999999999994,9.415500000000002,9.414833333333327,9.651716741512717,9.50962851819951,9.436005913795649
sh600000,2014-08-07,9.75,9.78,9.55,9.56,-0.01848,141244203.0,1363312806.0,142661749380.0,178327186730.0,0.009465000000000001,79.364847,2014-03-31,2014-04-30,4.478022,1.8169520000000001,1.489792,0.8829819999999999,9.189125,9.769999999999992,9.385500000000002,9.417999999999996,9.707575112269076,9.50643152011525,9.432480680813647
sh600000,2014-08-06,9.83,9.83,9.66,9.74,-0.013171,134531042.0,1309646598.0,145347849270.0,181684811580.0,0.009015,80.859124,2014-03-31,2014-04-30,4.562333,1.851162,1.517841,0.8996069999999999,9.362136999999999,9.817999999999993,9.3535,9.422166666666662,9.781362668403615,9.50079273275896,9.42815797970375
sh600000,2014-08-05,9.92,9.95,9.8,9.87,-0.00504,116942080.0,1154644403.0,147287810290.0,184109762870.0,0.007836,81.938333,2014-03-31,2014-04-30,4.623226,1.8758689999999998,1.5381,0.9116139999999999,9.487091,9.811999999999992,9.3125,9.424833333333329,9.802044002605422,9.475613020417798,9.41758703260237
sh600000,2014-08-04,9.82,9.94,9.73,9.92,0.016393,167001355.0,1646470442.0,148033949150.0,185042436440.0,0.011191,82.353394,2014-03-31,2014-04-30,4.6466449999999995,1.885371,1.545891,0.9162319999999999,9.535148,9.793999999999993,9.2715,9.425833333333326,9.768066003908134,9.434098601514407,9.402250953071928
sh600000,2014-08-01,9.77,9.96,9.74,9.76,-0.004082,199316283.0,1966817233.0,145646304810.0,182057881010.0,0.013356999999999999,81.025149,2014-03-31,2014-04-30,4.571701,1.854962,1.520958,0.9014540000000001,9.38136,9.761999999999992,9.228000000000002,9.423166666666662,9.692099005862202,9.382951085884345,9.38470008262174
sh600000,2014-07-31,9.69,9.81,9.66,9.8,0.009269,113003643.0,1098506207.0,146243215890.0,182804019870.0,0.007573000000000001,81.357249,2014-03-31,2014-04-30,4.590439,1.8625650000000002,1.527192,0.905149,9.419811,9.687999999999992,9.193500000000002,9.422999999999995,9.658148508793301,9.34326172650375,9.371978010080062
sh600000,2014-07-30,9.89,9.92,9.67,9.71,-0.007156999999999999,182728243.0,1785992158.0,144900165950.0,181125207440.0,0.012245,80.610075,2014-03-31,2014-04-30,4.548280999999999,1.8454599999999999,1.513166,0.8968360000000001,9.333300999999999,9.591999999999992,9.157,9.42066666666666,9.587222763189953,9.295184013504146,9.357468741214355
sh600000,2014-07-29,9.8,9.88,9.72,9.78,0.002049,203049428.0,1989649789.0,145944760350.0,182430950440.0,0.013607,81.19116,2014-03-31,2014-04-30,4.581068,1.8587630000000002,1.524074,0.903301,9.400580999999999,9.46599999999999,9.124500000000001,9.420499999999995,9.525834144784929,9.251519172820371,9.345518487438298
sh600000,2014-07-28,9.44,9.83,9.44,9.76,0.039404,315856664.0,3067199388.0,145646304810.0,182057881010.0,0.021166,81.025139,2014-03-31,2014-04-30,4.571701,1.854962,1.520958,0.9014540000000001,9.381359,9.321999999999992,9.0885,9.419833333333328,9.398751217177391,9.19588961206462,9.330790247545751
sh600000,2014-07-25,9.38,9.44,9.3,9.39,0.007511,134460946.0,1259192307.0,140124877270.0,175156096590.0,0.009009999999999999,77.953461,2014-03-31,2014-04-30,4.3983870000000005,1.7846400000000002,1.463298,0.8672799999999999,9.02571,9.165999999999991,9.053,9.419999999999995,9.218126825766088,9.136509571229317,9.31624071025336
sh600000,2014-07-24,9.09,9.38,9.09,9.32,0.026432,235007435.0,2179260251.0,139080282870.0,173850353590.0,0.015747999999999998,77.372318,2014-03-31,2014-04-30,4.365597,1.771336,1.452389,0.860814,8.958423,9.09199999999999,9.032000000000002,9.426833333333327,9.132190238649132,9.109826368200824,9.31374038572414
sh600000,2014-07-23,9.04,9.14,9.04,9.08,0.002208,95071892.0,864070613.0,135498816360.0,169373520450.0,0.006371,75.37987700000001,2014-03-31,2014-04-30,4.253177,1.7257220000000002,1.414988,0.8386469999999999,8.727731,9.025999999999991,9.015500000000003,9.432666666666659,9.038285357973697,9.08770282801144,9.3135281945654
sh600000,2014-07-22,8.96,9.1,8.96,9.06,0.008909,101186449.0,915202973.0,135200360820.0,169000451020.0,0.006781000000000001,75.21380500000001,2014-03-31,2014-04-30,4.243806,1.7219200000000001,1.4118709999999999,0.8368,8.708503,9.013999999999992,9.010500000000002,9.445333333333327,9.017428036960544,9.088513652012644,9.321444437116998
sh600000,2014-07-21,9.01,9.02,8.97,8.98,-0.004435000000000001,43394538.0,390236857.0,134006538650.0,167508173310.0,0.002908,74.549642,2014-03-31,2014-04-30,4.206332,1.7067139999999998,1.3994030000000002,0.8294100000000001,8.631604,9.00399999999999,9.009500000000001,9.458833333333327,8.996142055440815,9.091515089066606,9.33030699810436
sh600000,2014-07-18,8.98,9.05,8.96,9.02,0.0033369999999999997,60143570.0,542519442.0,134603449729.99997,168254312160.0,0.00403,74.881742,2014-03-31,2014-04-30,4.22507,1.7143169999999999,1.405637,0.8331049999999999,8.670056,9.00799999999999,9.043500000000002,9.473833333333326,9.004213083161224,9.10325351949467,9.342181863819086
sh600000,2014-07-17,9.03,9.04,8.97,8.99,-0.003326,43076122.0,387416765.0,134155766420.0,167694708020.0,0.0028870000000000002,74.632693,2014-03-31,2014-04-30,4.211018,1.708616,1.400962,0.830334,8.64122,8.991999999999988,9.0775,9.488499999999993,8.996319624741835,9.11201704786253,9.35310333258674
sh600000,2014-07-16,9.01,9.05,9.0,9.02,0.0011099999999999999,57758013.0,521218620.0,134603449729.99997,168254312160.0,0.00387,74.88175,2014-03-31,2014-04-30,4.225071,1.714318,1.405638,0.8331049999999999,8.670057,8.977999999999989,9.110000000000001,9.500499999999994,8.999479437112752,9.124860947637533,9.365411977991098
sh600000,2014-07-15,9.01,9.02,8.98,9.01,0.001111,57331618.0,515793884.0,134454221960.0,168067777450.0,0.0038420000000000004,74.798723,2014-03-31,2014-04-30,4.220386,1.7124169999999999,1.404079,0.832181,8.660444,8.95799999999999,9.1455,9.51316666666666,8.989219155669128,9.135898942125694,9.377120915506737
sh600000,2014-07-14,8.93,9.01,8.9,9.0,0.006711,50192334.0,449273967.0,134304994190.0,167881242740.0,0.003363,74.715714,2014-03-31,2014-04-30,4.215701999999999,1.710516,1.402521,0.8312579999999999,8.650833,8.96599999999999,9.1815,9.52566666666666,8.978828733503692,9.149151462349451,9.389565754836097
sh600000,2014-07-11,8.92,8.99,8.91,8.94,0.002242,58461216.0,523490703.0,133409627560.0,166762034450.0,0.003918,74.217639,2014-03-31,2014-04-30,4.187599,1.699114,1.393171,0.825717,8.593164,8.97599999999999,9.222,9.54066666666666,8.968243100255537,9.164851616280972,9.402771442249055
sh600000,2014-07-10,8.92,8.95,8.9,8.92,0.0,43284795.0,386256083.0,133111172020.0,166388965020.0,0.0029010000000000004,74.05161600000001,2014-03-31,2014-04-30,4.178232,1.695313,1.3900549999999998,0.8238690000000001,8.573941,9.001999999999992,9.2615,9.555833333333327,8.982364650383305,9.188520207468443,9.418458694042476
sh600000,2014-07-09,9.05,9.05,8.91,8.92,-0.014365000000000001,75829647.0,680803744.0,133111172020.0,166388965020.0,0.0050810000000000004,74.05161600000001,2014-03-31,2014-04-30,4.178232,1.695313,1.3900549999999998,0.8238690000000001,8.573941,9.031999999999991,9.2925,9.575833333333327,9.01354697557496,9.216785492465121,9.435355692759154
sh600000,2014-07-08,9.05,9.06,9.01,9.05,0.0,52592964.0,475316192.0,135051133039.99997,168813916310.0,0.0035240000000000002,75.130871,2014-03-31,2014-04-30,4.239127,1.720021,1.4103139999999998,0.8358770000000001,8.698901,9.059999999999992,9.326,9.597999999999994,9.060320463362437,9.248026070619344,9.452825477562827
sh600000,2014-07-07,9.07,9.08,9.03,9.05,-0.002205,42831405.0,387738016.0,135051133039.99997,168813916310.0,0.0028699999999999997,75.130871,2014-03-31,2014-04-30,4.239127,1.720021,1.4103139999999998,0.8358770000000001,8.698901,9.061999999999992,9.355,9.617666666666661,9.065480695043656,9.268870920158223,9.466480659556536
sh600000,2014-07-04,9.08,9.09,9.05,9.07,0.0,47263941.0,428330850.0,135349588590.0,169186985730.0,0.003167,75.2969,2014-03-31,2014-04-30,4.248495,1.7238220000000002,1.4134309999999999,0.837724,8.718124000000001,9.06199999999999,9.379499999999998,9.635166666666663,9.073221042565484,9.291909964385404,9.480598734664184
sh600000,2014-07-03,9.06,9.09,9.03,9.07,0.001104,64553232.0,585009384.0,135349588590.0,169186985730.0,0.004326,75.2969,2014-03-31,2014-04-30,4.248495,1.7238220000000002,1.4134309999999999,0.837724,8.718124000000001,9.041999999999991,9.401499999999999,9.652999999999995,9.074831563848226,9.31526890800492,9.494517424159383
sh600000,2014-07-02,9.06,9.09,9.02,9.06,0.0,41262790.0,373724765.0,135200360820.0,169000451020.0,0.0027649999999999997,75.213864,2014-03-31,2014-04-30,4.24381,1.7219209999999998,1.411872,0.8368,8.70851,9.025999999999991,9.428999999999998,9.663999999999994,9.07724734577234,9.341086687794911,9.508907939726805
sh600000,2014-07-01,9.08,9.1,9.01,9.06,0.001105,42584500.0,385288815.0,135200360820.0,169000451020.0,0.0028539999999999998,75.213864,2014-03-31,2014-04-30,4.24381,1.7219209999999998,1.411872,0.8368,8.70851,9.00999999999999,9.4485,9.674166666666661,9.085871018658509,9.370674760194374,9.52412526124059
sh600000,2014-06-30,8.98,9.08,8.98,9.05,0.008919,52645089.0,476195578.0,135051133039.99997,168813916310.0,0.0035280000000000003,75.130845,2014-03-31,2014-04-30,4.239125,1.72002,1.410313,0.8358770000000001,8.698898,9.00599999999999,9.472499999999998,9.68883333333333,9.098806527987762,9.403377366530624,9.539858431278107
sh600000,2014-06-27,8.99,9.02,8.96,8.97,-0.002225,42713239.0,383829267.0,133857310870.0,167321638590.0,0.002862,74.466676,2014-03-31,2014-04-30,4.201651,1.7048150000000002,1.397846,0.8284870000000001,8.621998,9.12799999999999,9.498499999999996,9.700166666666664,9.123209791981642,9.440574984060163,9.556463922229335
sh600000,2014-06-26,8.98,9.04,8.98,8.99,0.001114,43052470.0,387941139.0,134155766420.0,167694708020.0,0.002885,74.632734,2014-03-31,2014-04-30,4.2110199999999995,1.7086169999999998,1.400963,0.830335,8.641225,9.273999999999988,9.530999999999997,9.712666666666665,9.199814687972461,9.490109192908601,9.576344204216044
sh600000,2014-06-25,9.05,9.05,8.97,8.98,-0.0066370000000000005,46797781.0,421074930.0,134006538650.0,167508173310.0,0.003136,74.549686,2014-03-31,2014-04-30,4.206335,1.7067150000000002,1.399404,0.829411,8.631609,9.403999999999987,9.565499999999997,9.723999999999997,9.30472203195869,9.54275226584635,9.596220432985456
sh600000,2014-06-24,9.05,9.09,9.01,9.04,0.00414,83305537.0,753572842.0,134901905270.0,168627381590.0,0.005582,75.04777800000001,2014-03-31,2014-04-30,4.234439,1.718119,1.408754,0.834952,8.68928,9.553999999999988,9.599499999999997,9.73583333333333,9.467083047938035,9.601989346461755,9.617109428610023
sh600000,2014-06-23,9.71,9.77,9.63,9.66,-0.004124,86019554.0,834638557.0,144154027100.0,180192533870.0,0.005764,74.738361,2014-03-31,2014-04-30,4.21698,1.7110349999999999,1.4029459999999998,0.8315100000000001,8.653455000000001,9.691999999999988,9.6345,9.744833333333332,9.680624571907051,9.661146119773518,9.63667262216621
sh600000,2014-06-20,9.64,9.71,9.62,9.7,0.006224,57665733.0,557096336.0,144750938180.0,180938672730.0,0.0038640000000000002,75.047859,2014-03-31,2014-04-30,4.234443,1.71812,1.408756,0.8349530000000001,8.689289,9.721999999999989,9.636499999999998,9.746333333333332,9.690936857860578,9.661266763960205,9.63588185682213
sh600000,2014-06-19,9.74,9.81,9.6,9.64,-0.00925,68906460.0,668029792.0,143855571550.0,179819464440.0,0.004618,74.58365,2014-03-31,2014-04-30,4.208251000000001,1.707493,1.400042,0.8297889999999999,8.635542,9.72799999999999,9.631499999999999,9.747999999999998,9.686405286790867,9.657189581219173,9.633708341194474
sh600000,2014-06-18,9.73,9.77,9.71,9.73,0.0,66459996.0,647470882.0,145198621490.0,181498276870.0,0.004454,75.27999,2014-03-31,2014-04-30,4.247541,1.7234349999999998,1.4131129999999998,0.8375360000000001,8.716166000000001,9.70799999999999,9.629499999999997,9.752166666666664,9.7096079301863,9.658999010821192,9.633495062671965
sh600000,2014-06-17,9.83,9.83,9.71,9.73,-0.008154999999999999,91317081.0,892676102.0,145198621490.0,181498276870.0,0.0061189999999999994,75.27999,2014-03-31,2014-04-30,4.247541,1.7234349999999998,1.4131129999999998,0.8375360000000001,8.716166000000001,9.67999999999999,9.620499999999998,9.739833333333332,9.699411895279448,9.65152522248658,9.630223677895254
sh600000,2014-06-16,9.73,9.87,9.69,9.81,0.008222,118477367.0,1159724313.0,146392443660.0,182990554580.0,0.007939,75.898946,2014-03-31,2014-04-30,4.282464,1.7376049999999998,1.4247319999999999,0.8444219999999999,8.787831,9.659999999999991,9.61,9.728499999999997,9.684117842919171,9.64326471959043,9.626841396584133
sh600000,2014-06-13,9.55,9.78,9.54,9.73,0.019916,129624894.0,1256394771.0,145198621490.0,181498276870.0,0.008686,75.27999399999999,2014-03-31,2014-04-30,4.247541,1.7234349999999998,1.4131129999999998,0.8375360000000001,8.716167,9.605999999999991,9.607,9.713166666666664,9.621176764378758,9.625713637442054,9.620632567537575
sh600000,2014-06-12,9.57,9.59,9.52,9.54,-0.005214,42917693.0,410062037.0,142363293840.0,177954117300.0,0.002876,73.80999399999999,2014-03-31,2014-04-30,4.164599,1.6897810000000002,1.385519,0.8211809999999999,8.545964999999999,9.561999999999989,9.607,9.70083333333333,9.566765146568136,9.614736125593849,9.616925158157457
sh600000,2014-06-11,9.59,9.63,9.55,9.59,-0.004154,46334806.0,444252120.0,143109432700.0,178886790870.0,0.003105,74.19685600000001,2014-03-31,2014-04-30,4.186427,1.698638,1.392781,0.825485,8.590757,9.577999999999989,9.6205,9.689166666666665,9.580147719852205,9.622603086182675,9.61953281884442
sh600000,2014-06-10,9.59,9.65,9.52,9.63,0.009434,68256823.0,655798665.0,143706343780.0,179632929730.0,0.004574,74.50635600000001,2014-03-31,2014-04-30,4.20389,1.7057229999999999,1.398591,0.8289290000000001,8.626592,9.549999999999988,9.636,9.671999999999997,9.575221579778306,9.626034989991377,9.620533942543858
sh600000,2014-06-09,9.46,9.67,9.46,9.54,0.0031550000000000003,58231714.0,557813036.0,142363293840.0,177954117300.0,0.0039020000000000005,73.81003199999999,2014-03-31,2014-04-30,4.164601,1.689782,1.38552,0.821182,8.54597,9.531999999999988,9.651,9.652499999999998,9.547832369667459,9.625617620516785,9.620213055529915
sh600000,2014-06-06,9.6,9.62,9.45,9.51,-0.011434999999999999,53426017.0,509267444.0,141915610530.0,177394513160.0,0.00358,73.577893,2014-03-31,2014-04-30,4.151503,1.684468,1.381162,0.818599,8.519092,9.537999999999988,9.662,9.634166666666665,9.55174855450119,9.634630001623815,9.622932174664403
sh600000,2014-06-05,9.45,9.63,9.43,9.62,0.017988999999999998,56500335.0,538639270.0,143557116010.0,179446395010.0,0.003786,74.428989,2014-03-31,2014-04-30,4.199523999999999,1.7039520000000001,1.397139,0.828068,8.617635,9.559999999999988,9.674000000000001,9.621166666666666,9.572622831751787,9.647748949163164,9.626760431292247
sh600000,2014-06-04,9.55,9.56,9.4,9.45,-0.009434,86246408.0,816293703.0,141020243900.0,176275304870.0,0.0057799999999999995,73.11374599999999,2014-03-31,2014-04-30,4.125314,1.673841,1.37245,0.813435,8.465351,9.571999999999989,9.676,9.607499999999998,9.54893424762768,9.650669891180339,9.626989601383253
sh600000,2014-06-03,9.59,9.64,9.53,9.54,-0.003135,70641283.0,677281784.0,142363293840.0,177954117300.0,0.004734,73.81007,2014-03-31,2014-04-30,4.164603,1.6897830000000003,1.385521,0.821182,8.545974000000001,9.613999999999987,9.688500000000001,9.594999999999999,9.59840137144152,9.671793037620375,9.632989328157064
sh600000,2014-05-30,9.62,9.63,9.55,9.57,-0.0051979999999999995,69096841.0,662738428.0,142810977150.0,178513721440.0,0.00463,74.042192,2014-03-31,2014-04-30,4.1777,1.695097,1.3898780000000002,0.823765,8.57285,9.653999999999987,9.698500000000001,9.583833333333333,9.62760205716228,9.685665988948836,9.636141551831997
sh600000,2014-05-29,9.68,9.72,9.6,9.62,-0.0061979999999999995,75258524.0,726796770.0,143557116010.0,179446395010.0,0.005043,74.429075,2014-03-31,2014-04-30,4.199529,1.7039540000000002,1.39714,0.828069,8.617644,9.679999999999987,9.708500000000003,9.571833333333332,9.65640308574342,9.697841356206608,9.638383670000373
sh600000,2014-05-28,9.66,9.72,9.6,9.68,0.00207,92478303.0,892246146.0,144452482640.0,180565603300.0,0.006197,74.893263,2014-03-31,2014-04-30,4.22572,1.7145810000000001,1.4058540000000002,0.833233,8.671389999999999,9.675999999999988,9.717500000000003,9.559999999999999,9.67460462861513,9.706035183175723,9.639006854354248
sh600000,2014-05-27,9.73,9.74,9.62,9.66,-0.008214,74436155.0,720820152.0,144154027100.0,180192533870.0,0.004988,74.73855400000001,2014-03-31,2014-04-30,4.216991,1.711039,1.40295,0.831512,8.653477,9.659999999999988,9.717000000000002,9.547666666666666,9.671906942922694,9.708775728773169,9.637617235217967
sh600000,2014-05-26,9.76,9.78,9.69,9.74,0.004124,54108963.0,526560774.0,145347849270.0,181684811580.0,0.003626,75.357541,2014-03-31,2014-04-30,4.2519160000000005,1.72521,1.414569,0.838399,8.725145,9.637999999999987,9.726000000000003,9.534166666666668,9.677860414384043,9.71391001601245,9.63685848558576
sh600000,2014-05-23,9.61,9.7,9.59,9.7,0.010417000000000001,47057342.0,454096750.0,144750938180.0,180938672730.0,0.003153,75.048043,2014-03-31,2014-04-30,4.234453,1.718125,1.408759,0.8349549999999999,8.689311,9.593999999999989,9.732500000000002,9.519000000000002,9.646790621576065,9.711163701908497,9.633362106639881
sh600000,2014-05-22,9.59,9.73,9.57,9.6,0.0,71688611.0,692799602.0,143258660470.0,179073325580.0,0.004804,74.274327,2014-03-31,2014-04-30,4.190798,1.7004110000000001,1.3942350000000001,0.8263469999999999,8.599727,9.603999999999989,9.741500000000002,9.5075,9.620185932364096,9.71233882842518,9.631103157310674
sh600000,2014-05-21,9.52,9.61,9.41,9.6,0.005236,54298040.0,517810696.0,143258660470.0,179073325580.0,0.003639,74.274327,2014-03-31,2014-04-30,4.190798,1.7004110000000001,1.3942350000000001,0.8263469999999999,8.599727,9.629999999999987,9.756500000000003,9.502333333333333,9.630278898546145,9.72416396825941,9.632157519814337
sh600000,2014-05-20,9.56,9.6,9.48,9.55,0.003151,64057749.0,610778785.0,142512521610.0,178140652010.0,0.004293,73.88745300000001,2014-03-31,2014-04-30,4.168969000000001,1.691554,1.386973,0.8220430000000001,8.554934,9.671999999999986,9.762000000000004,9.498833333333332,9.645418347819218,9.737233859655138,9.633247624673828
sh600000,2014-05-19,9.72,9.72,9.47,9.52,-0.02359,137405978.0,1314192261.0,142064838300.0,177581047870.0,0.009208,73.655365,2014-03-31,2014-04-30,4.155874,1.6862409999999999,1.382617,0.8194610000000001,8.528062,9.741999999999987,9.773500000000002,9.497833333333334,9.693127521728828,9.756942686987259,9.636069630089283
sh600000,2014-05-16,9.7,9.8,9.7,9.75,0.002055,57142230.0,556664624.0,145497077040.0,181871346300.0,0.003829,75.434873,2014-03-31,2014-04-30,4.25628,1.726981,1.41602,0.839259,8.734099,9.823999999999986,9.785500000000003,9.493500000000001,9.779691282593243,9.781884022459602,9.640004268833762
sh600000,2014-05-15,9.79,9.83,9.71,9.73,-0.008154999999999999,70426925.0,688077256.0,145198621490.0,181498276870.0,0.004719,75.280172,2014-03-31,2014-04-30,4.2475510000000005,1.723439,1.413117,0.8375379999999999,8.716187,9.825999999999985,9.793000000000003,9.489666666666666,9.794536923889863,9.785240235350086,9.63627552648364
sh600000,2014-05-14,9.89,9.92,9.78,9.81,-0.009091,114355129.0,1124734340.0,146392443660.0,182990554580.0,0.007663,75.89913,2014-03-31,2014-04-30,4.282475,1.737609,1.424735,0.844424,8.787852,9.829999999999984,9.799000000000003,9.487333333333334,9.826805385834795,9.791054996965883,9.633098360938668
sh600000,2014-05-13,9.9,9.94,9.83,9.9,-0.0030210000000000002,66182545.0,653997051.0,147735493610.0,184669367010.0,0.004435000000000001,76.59545899999999,2014-03-31,2014-04-30,4.321764,1.7535509999999999,1.437806,0.8521709999999999,8.868476,9.799999999999983,9.814500000000002,9.483833333333335,9.835208078752194,9.789060786120187,9.627101568855798
sh600000,2014-05-12,9.85,9.96,9.79,9.93,0.017418,129589586.0,1282666102.0,148183176920.0,185228971150.0,0.008684,76.827555,2014-03-31,2014-04-30,4.334859,1.758864,1.4421629999999999,0.8547530000000001,8.895348,9.759999999999982,9.832000000000003,9.477166666666669,9.802812118128289,9.777382974132836,9.617850573054525
sh600000,2014-05-09,9.75,9.82,9.69,9.76,0.001026,74829332.0,731563193.0,145646304810.0,182057881010.0,0.005014,75.512282,2014-03-31,2014-04-30,4.2606470000000005,1.728753,1.417474,0.8401200000000001,8.743062,9.721999999999984,9.847000000000001,9.470666666666668,9.739218177192434,9.761318024041556,9.607268998223226
sh600000,2014-05-08,9.66,9.87,9.64,9.75,0.009317,95225892.0,930740681.0,145497077040.0,181871346300.0,0.006381,75.43488599999999,2014-03-31,2014-04-30,4.25628,1.726981,1.416021,0.839259,8.734100999999999,9.723999999999984,9.864,9.462833333333334,9.72882726578865,9.761456763414351,9.602091555566718
sh600000,2014-05-07,9.69,9.75,9.64,9.66,-0.004124,55972788.0,542274520.0,144154027100.0,180192533870.0,0.003751,74.738547,2014-03-31,2014-04-30,4.216991,1.711039,1.402949,0.831512,8.653476,9.733999999999984,9.883500000000002,9.453333333333335,9.718240898682977,9.762662738510599,9.597077589279232
sh600000,2014-05-06,9.7,9.8,9.67,9.7,-0.004107,58797626.0,572224197.0,144750938180.0,180938672730.0,0.00394,75.048045,2014-03-31,2014-04-30,4.234454,1.718125,1.408759,0.8349549999999999,8.689311,9.735999999999985,9.887000000000002,9.445166666666667,9.747361348024464,9.773469342564347,9.594944573109844
sh600000,2014-05-05,9.77,9.79,9.58,9.74,-0.003071,103509079.0,1001815675.0,145347849270.0,181684811580.0,0.006936,75.357539,2014-03-31,2014-04-30,4.2519160000000005,1.72521,1.414569,0.838399,8.725145,9.763999999999985,9.885500000000002,9.438333333333333,9.771042022036696,9.78120295757112,9.591383280547221
sh600000,2014-04-30,9.98,10.02,9.76,9.77,-0.003061,142558919.0,1407065796.0,145795532580.0,182244415720.0,0.009553,75.589674,2014-03-31,2014-04-30,4.265014,1.730525,1.4189260000000001,0.840981,8.752023,9.789999999999985,9.895500000000002,9.429166666666667,9.786563033055042,9.785540110999658,9.58634529160107
sh600000,2014-04-29,9.67,9.82,9.65,9.8,0.013444,88443328.0,859931423.0,146243215890.0,182804019870.0,0.005927,75.821765,2013-12-31,2014-03-20,4.467023999999999,1.828123,0.592724,0.894432,8.778895,9.811999999999985,9.8935,9.418333333333333,9.794844549582564,9.787175912157517,9.580119536996959
